RMS,1.34999939,Time,2018/1/22 14:10,,,,,,,,
count,purpose,ResidualError,TimeDistribution,Working,spot,,,,,,
2459,509.9680252,0.256622468,2166.261,509.7114027,0,,,,,,
2460,509.8580344,0.231463558,2162.783949,509.6265708,0,,,,,,
2461,509.7475479,0.206149239,2159.401277,509.5413987,0,,,,,,
2462,509.6368529,0.180975316,2156.114833,509.4558776,0,,,,,,
2463,509.5256633,0.155664332,2152.926803,509.369999,0,,,,,,
2464,509.4142657,0.13051156,2149.83911,509.2837541,0,,,,,,
2465,509.302375,0.105240598,2146.854017,509.1971344,0,,,,,,
2466,509.1902756,0.080144557,2143.973513,509.110131,0,,,,,,
2467,509.0776827,0.054947358,2141.199915,509.0227353,0,,,,,,
2468,508.9648831,0.029944518,2138.53524,508.9349386,0,,,,,,
2469,508.8515912,0.00485915,2135.981814,508.846732,0,,,,,,
2470,508.7380919,-0.020015321,2133.541637,508.7581072,0,,,,,,
2471,508.6241006,-0.044955163,2131.216971,508.6690558,0,,,,,,
2472,508.5099023,-0.069667218,2129.009777,508.5795695,0,,,,,,
2473,508.3952122,-0.09442822,2126.922216,508.4896404,0,,,,,,
2474,508.2803177,-0.118942888,2124.95613,508.3992606,0,,,,,,
2475,508.164931,-0.143491323,2123.113532,508.3084223,0,,,,,,
2476,508.0493402,-0.167777917,2121.396092,508.2171181,0,,,,,,
2477,507.9332559,-0.192084758,2119.805643,508.1253407,0,,,,,,
2478,507.8169699,-0.216112929,2118.343664,508.0330828,0,,,,,,
2479,507.7001924,-0.240145316,2117.011805,507.9403377,0,,,,,,
2480,507.5832109,-0.263887711,2115.811368,507.8470986,0,,,,,,
2481,507.4657379,-0.287621115,2114.743829,507.753359,0,,,,,,
2482,507.3480648,-0.311047719,2113.810324,507.6591125,0,,,,,,
2483,507.2298981,-0.334454707,2113.012235,507.5643528,0,,,,,,
2484,507.111532,-0.357541598,2112.350492,507.4690736,0,,,,,,
2485,506.9926748,-0.380593458,2111.826344,507.3732683,0,,,,,,
2486,506.873617,-0.403313191,2111.440597,507.2769302,0,,,,,,
2487,506.7540681,-0.425984742,2111.194393,507.1800528,0,,,,,,
2488,506.6343193,-0.448310404,2111.088437,507.0826297,0,,,,,,
2489,506.5140806,-0.47057373,2111.123788,506.9846543,0,,,,,,
2490,506.3936434,-0.492476933,2111.30107,506.8861203,0,,,,,,
2491,506.272716,-0.514305399,2111.621271,506.7870214,0,,,,,,
2492,506.1515902,-0.535761088,2112.084958,506.6873513,0,,,,,,
2493,506.0299737,-0.557130147,2112.693068,506.5871038,0,,,,,,
2494,505.9081609,-0.578111889,2113.446125,506.4862728,0,,,,,,
2495,505.7858581,-0.598993603,2114.345037,506.3848517,0,,,,,,
2496,505.6633589,-0.619475172,2115.39031,506.2828341,0,,,,,,
2497,505.5403709,-0.639842746,2116.582836,506.1802136,0,,,,,,
2498,505.4171851,-0.659799003,2117.92312,506.0769841,0,,,,,,
2499,505.2935114,-0.679627651,2119.412057,505.9731391,0,,,,,,
2500,505.1696428,-0.699029241,2121.050159,505.868672,0,,,,,,
2501,505.045285,-0.718291579,2122.838327,505.7635766,0,,,,,,
2502,504.9207329,-0.737113229,2124.777063,505.6578461,0,,,,,,
2503,504.7956927,-0.755781423,2126.867249,505.5514741,0,,,,,,
2504,504.6704582,-0.773995775,2129.109361,505.444454,0,,,,,,
2505,504.544735,-0.792044079,2131.504197,505.3367791,0,,,,,,
2506,504.4188196,-0.809623461,2134.052212,505.2284431,0,,,,,,
2507,504.2924161,-0.827023676,2136.754128,505.1194398,0,,,,,,
2508,504.1658205,-0.843942867,2139.6103,505.0097634,0,,,,,,
2509,504.0387372,-0.860671209,2142.621345,504.8994084,0,,,,,,
2510,503.9114629,-0.876906878,2145.787491,504.7883698,0,,,,,,
2511,503.7837003,-0.892942351,2149.109213,504.6766427,0,,,,,,
2512,503.655748,-0.908474512,2152.586593,504.5642225,0,,,,,,
2513,503.5273074,-0.923797752,2156.219962,504.4511052,0,,,,,,
2514,503.3986773,-0.938609377,2160.009256,504.3372867,0,,,,,,
2515,503.2695615,-0.953202004,2163.954666,504.2227635,0,,,,,,
2516,503.1402551,-0.967277377,2168.055984,504.1075325,0,,,,,,
2517,503.010463,-0.981127865,2172.313249,503.9915909,0,,,,,,
2518,502.8804821,-0.994454051,2176.72613,503.8749362,0,,,,,,
2519,502.7500142,-1.007551542,2181.294535,503.7575657,0,,,,,,
2520,502.6193596,-1.020117662,2186.018012,503.6394773,0,,,,,,
2521,502.4882185,-1.032450051,2190.896352,503.5206686,0,,,,,,
2522,502.3568903,-1.044247375,2195.928991,503.4011377,0,,,,,,
2523,502.2250776,-1.055805324,2201.115614,503.2808829,0,,,,,,
2524,502.0930771,-1.066825721,2206.455554,503.1599028,0,,,,,,
2525,501.9605917,-1.077604426,2211.94839,503.0381961,0,,,,,,
2526,501.8279214,-1.087840435,2217.593347,502.9157618,0,,,,,,
2527,501.6947657,-1.097833489,2223.389893,502.7925992,0,,,,,,
2528,501.561425,-1.107282544,2229.337143,502.6687075,0,,,,,,
2529,501.4275989,-1.11648748,2235.434441,502.5440864,0,,,,,,
2530,501.2935895,-1.125145383,2241.680815,502.4187349,0,,,,,,
2531,501.1590952,-1.133557057,2248.075503,502.2926523,0,,,,,,
2532,501.0244184,-1.141419046,2254.617429,502.1658374,0,,,,,,
2533,500.8892569,-1.149032246,2261.305724,502.0382891,0,,,,,,
2534,500.7539129,-1.156092916,2268.139202,501.9100058,0,,,,,,
2535,500.6180858,-1.162899888,2275.116891,501.7809857,0,,,,,,
2536,500.4820754,-1.169151376,2282.237503,501.6512268,0,,,,,,
2537,500.3455817,-1.175145192,2289.499973,501.5207269,0,,,,,,
2538,500.2089067,-1.18057695,2296.902931,501.3894837,0,,,,,,
2539,500.0717495,-1.18574498,2304.445235,501.2574945,0,,,,,,
2540,499.9344114,-1.190345606,2312.125444,501.124757,0,,,,,,
2541,499.7965898,-1.19467925,2319.942354,500.991269,0,,,,,,
2542,499.6585895,-1.198439171,2327.894461,500.8570287,0,,,,,,
2543,499.5201069,-1.201927125,2335.980505,500.722034,0,,,,,,
2544,499.3814435,-1.204840011,2344.198934,500.5862835,0,,,,,,
2545,499.2422994,-1.207476364,2352.548449,500.4497758,0,,,,,,
2546,499.1029766,-1.209533065,2361.027461,500.3125097,0,,,,,,
2547,498.9631723,-1.211312044,2369.634633,500.1744843,0,,,,,,
2548,498.8231897,-1.212509478,2378.368339,500.0356992,0,,,,,,
2549,498.6827253,-1.213428499,2387.227191,499.8961538,0,,,,,,
2550,498.5420838,-1.213764293,2396.209498,499.7558481,0,,,,,,
2551,498.4009617,-1.213820505,2405.313796,499.6147822,0,,,,,,
2552,498.2596638,-1.21329277,2414.538306,499.4729566,0,,,,,,
2553,498.1178849,-1.212487012,2423.881478,499.3303719,0,,,,,,
2554,497.9759302,-1.211099209,2433.341414,499.1870294,0,,,,,,
2555,497.8334956,-1.209434993,2442.916442,499.0429306,0,,,,,,
2556,497.6908851,-1.207192344,2452.604527,498.8980774,0,,,,,,
2557,497.5477956,-1.204676782,2462.403847,498.7524724,0,,,,,,
2558,497.404531,-1.201587273,2472.312215,498.6061183,0,,,,,,
2559,497.2607873,-1.198231122,2482.327651,498.4590184,0,,,,,,
2560,497.1168696,-1.194306973,2492.447804,498.3111766,0,,,,,,
2561,496.972473,-1.190123911,2502.670533,498.1625969,0,,,,,,
2562,496.8279029,-1.185381155,2512.993328,498.0132841,0,,,,,,
2563,496.6828536,-1.180389461,2523.413889,497.8632431,0,,,,,,
2564,496.5376334,-1.17484558,2533.929543,497.712479,0,,,,,,
2565,496.3919333,-1.169063563,2544.537815,497.5609969,0,,,,,,
2566,496.2460623,-1.162739167,2555.235892,497.4088015,0,,,,,,
2567,496.0997127,-1.156184867,2566.021138,497.2558976,0,,,,,,
2568,495.953193,-1.149096671,2576.890579,497.1022897,0,,,,,,
2569,495.8061947,-1.141787328,2587.841425,496.947982,0,,,,,,
2570,495.6590271,-1.133951538,2598.870554,496.7929786,0,,,,,,
2571,495.5113822,-1.125901056,2609.975042,496.6372833,0,,,,,,
2572,495.3635674,-1.117332006,2621.151643,496.4808994,0,,,,,,
2573,495.2152747,-1.108555685,2632.397329,496.3238304,0,,,,,,
2574,495.0668143,-1.099264973,2643.708769,496.1660793,0,,,,,,
2575,494.9178777,-1.089771241,2655.082863,496.0076489,0,,,,,,
2576,494.7687717,-1.079770796,2666.51623,495.8485425,0,,,,,,
2577,494.6191896,-1.069573682,2678.005728,495.6887633,0,,,,,,
2578,494.4694402,-1.058874622,2689.547978,495.5283148,0,,,,,,
2579,494.3192157,-1.047984993,2701.139861,495.3672007,0,,,,,,
2580,494.1688234,-1.036601251,2712.778034,495.2054247,0,,,,,,
2581,494.0179563,-1.025034335,2724.459426,495.0429906,0,,,,,,
2582,493.8669226,-1.012980166,2736.180759,494.8799028,0,,,,,,
2583,493.7154132,-1.000752152,2747.93902,494.7161654,0,,,,,,
2584,493.563739,-0.988043884,2759.730981,494.5517829,0,,,,,,
2585,493.4115901,-0.975169946,2771.553668,494.38676,0,,,,,,
2586,493.2592765,-0.961825207,2783.403881,494.2211017,0,,,,,,
2587,493.1064875,-0.948325428,2795.278619,494.0548129,0,,,,,,
2588,492.9535364,-0.934362509,2807.174721,493.8878989,0,,,,,,
2589,492.8001093,-0.920255691,2819.089165,493.720365,0,,,,,,
2590,492.6465208,-0.90569598,2831.01874,493.5522168,0,,,,,,
2591,492.4924575,-0.891002817,2842.960363,493.3834603,0,,,,,,
2592,492.3382319,-0.875870012,2854.910744,493.2141019,0,,,,,,
2593,492.1835317,-0.860616445,2866.866702,493.0441481,0,,,,,,
2594,492.0286711,-0.844934762,2878.824842,492.8736059,0,,,,,,
2595,491.8733367,-0.829145476,2890.781892,492.7024822,0,,,,,,
2596,491.7178425,-0.812941964,2902.734369,492.5307845,0,,,,,,
2597,491.5618737,-0.796646668,2914.678908,492.3585204,0,,,,,,
2598,491.4057471,-0.779950701,2926.611944,492.1856978,0,,,,,,
2599,491.2491457,-0.763179244,2938.530049,492.0123249,0,,,,,,
2600,491.0923861,-0.746023876,2950.429568,491.83841,0,,,,,,
2601,490.9351536,-0.728807468,2962.307003,491.6639611,0,,,,,,
2602,490.7777625,-0.711223891,2974.158637,491.4889864,0,,,,,,
2603,490.6198986,-0.693595546,2985.980914,491.3134941,0,,,,,,
2604,490.4618792,-0.675613341,2997.770065,491.1374925,0,,,,,,
2605,490.3033855,-0.657604281,3009.522494,490.9609898,0,,,,,,
2606,490.1447366,-0.63925748,3021.234389,490.7839941,0,,,,,,
2607,489.9856146,-0.620899055,3032.902112,490.6065137,0,,,,,,
2608,489.8263385,-0.60221823,3044.521804,490.4285567,0,,,,,,
2609,489.6665892,-0.583542337,3056.089783,490.2501315,0,,,,,,
2610,489.5066859,-0.564560375,3067.602145,490.0712463,0,,,,,,
2611,489.3463111,-0.545598005,3079.055187,489.8919091,0,,,,,,
2612,489.1857819,-0.526346084,3090.444951,489.712128,0,,,,,,
2613,489.0247818,-0.507128887,3101.767701,489.5319107,0,,,,,,
2614,488.8636281,-0.487636695,3113.019451,489.3512648,0,,,,,,
2615,488.7020039,-0.468193789,3124.196438,489.1701977,0,,,,,,
2616,488.5402268,-0.448489761,3135.294651,488.9887166,0,,,,,,
2617,488.3779795,-0.428848916,3146.310307,488.8068284,0,,,,,,
2618,488.2155801,-0.408959975,3157.239387,488.6245401,0,,,,,,
2619,488.0527107,-0.389147481,3168.078106,488.4418582,0,,,,,,
2620,487.8896899,-0.3690993,3178.822452,488.2587892,0,,,,,,
2621,487.7261997,-0.349139727,3189.468662,488.0753394,0,,,,,,
2622,487.5625588,-0.328956509,3200.012751,487.8915153,0,,,,,,
2623,487.3984487,-0.308874744,3210.450989,487.7073234,0,,,,,,
2624,487.2341887,-0.2885817,3220.779441,487.5227704,0,,,,,,
2625,487.0694595,-0.26840317,3230.994428,487.3378627,0,,,,,,
2626,486.9045817,-0.248025019,3241.092071,487.1526067,0,,,,,,
2627,486.739235,-0.227773987,3251.068756,486.967009,0,,,,,,
2628,486.5737402,-0.207335692,3260.92067,486.7810759,0,,,,,,
2629,486.4077779,-0.187035928,3270.644266,486.5948138,0,,,,,,
2630,486.2416664,-0.166562767,3280.235805,486.4082292,0,,,,,,
2631,486.0750881,-0.14624016,3289.691814,486.2213283,0,,,,,,
2632,485.9083637,-0.125753738,3299.008627,486.0341174,0,,,,,,
2633,485.7411696,-0.105433413,3308.182846,485.846603,0,,,,,,
2634,485.5738313,-0.08495993,3317.210871,485.6587912,0,,,,,,
2635,485.4060254,-0.064662871,3326.08932,485.4706883,0,,,,,,
2636,485.238074,-0.044226609,3334.814699,485.2823006,0,,,,,,
2637,485.0696552,-0.023979833,3343.383676,485.093635,0,,,,,,
2638,484.901092,-0.003606616,3351.792808,484.9046986,0,,,,,,
2639,484.7320628,0.016564093,3360.038812,484.7154987,0,,,,,,
2640,484.562889,0.036846073,3368.118294,484.5260429,0,,,,,,
2641,484.3932491,0.056909932,3376.028019,484.3363392,0,,,,,,
2642,484.2234664,0.077070816,3383.764635,484.1463956,0,,,,,,
2643,484.053218,0.096997411,3391.324948,483.9562206,0,,,,,,
2644,483.8828271,0.117004247,3398.705638,483.7658229,0,,,,,,
2645,483.7119708,0.136759504,3405.903542,483.5752113,0,,,,,,
2646,483.5409729,0.156577925,3412.915373,483.384395,0,,,,,,
2647,483.3695098,0.176126727,3419.738015,483.1933831,0,,,,,,
2648,483.1979066,0.195722231,3426.368201,483.0021844,0,,,,,,
2649,483.0258381,0.215030579,3432.802855,482.8108075,0,,,,,,
2650,482.8536289,0.234368103,3439.038747,482.6192608,0,,,,,,
2651,482.6809559,0.253403821,3445.072841,482.4275521,0,,,,,,
2652,482.5081428,0.272453932,3450.901956,482.2356889,0,,,,,,
2653,482.3348661,0.291187812,3456.523122,482.0436783,0,,,,,,
2654,482.1614507,0.309923607,3461.933238,481.8515271,0,,,,,,
2655,481.9875716,0.328329933,3467.129427,481.6592417,0,,,,,,
2656,481.8135546,0.346726567,3472.108696,481.466828,0,,,,,,
2657,481.6390741,0.364782249,3476.868288,481.2742919,0,,,,,,
2658,481.4644567,0.382818062,3481.405344,481.0816386,0,,,,,,
2659,481.2893761,0.400502332,3485.717267,480.8888738,0,,,,,,
2660,481.1141599,0.418157408,3489.801353,480.6960025,0,,,,,,
2661,480.9384811,0.435451722,3493.655178,480.5030294,0,,,,,,
2662,480.7626654,0.452706541,3497.276218,480.3099589,0,,,,,,
2663,480.5863879,0.469592665,3500.662238,480.1167952,0,,,,,,
2664,480.4099755,0.486432831,3503.810907,479.9235427,0,,,,,,
2665,480.2331011,0.502895909,3506.72018,479.7302052,0,,,,,,
2666,480.0560931,0.519306402,3509.387916,479.5367867,0,,,,,,
2667,479.8786228,0.535331845,3511.812257,479.343291,0,,,,,,
2668,479.7010202,0.551298607,3513.991241,479.1497216,0,,,,,,
2669,479.5229556,0.566873487,3515.923176,478.9560821,0,,,,,,
2670,479.3447586,0.582382626,3517.606281,478.762376,0,,,,,,
2671,479.1661004,0.59749381,3519.039022,478.5686066,0,,,,,,
2672,478.9873099,0.612532312,3520.219773,478.3747776,0,,,,,,
2673,478.8080597,0.627166417,3521.147144,478.1808933,0,,,,,,
2674,478.628678,0.641719793,3521.819644,477.9869582,0,,,,,,
2675,478.4488355,0.655858398,3522.236016,477.7929771,0,,,,,,
2676,478.2688649,0.669909981,3522.394896,477.5989549,0,,,,,,
2677,478.0884328,0.683535991,3522.295158,477.4048968,0,,,,,,
2678,477.9078715,0.697063376,3521.935567,477.2108081,0,,,,,,
2679,477.7268503,0.710155896,3521.315122,477.0166944,0,,,,,,
2680,477.5457005,0.723139117,3520.432715,476.8225614,0,,,,,,
2681,477.3640911,0.735676123,3519.287478,476.628415,0,,,,,,
2682,477.1823538,0.748092948,3517.878415,476.4342609,0,,,,,,
2683,477.0001583,0.760053874,3516.204774,476.2401044,0,,,,,,
2684,476.8178363,0.771885435,3514.265676,476.0459509,0,,,,,,
2685,476.6350547,0.78324919,3512.060493,475.8518055,0,,,,,,
2686,476.4521465,0.794473032,3509.588463,475.6576735,0,,,,,,
2687,476.2687796,0.805219986,3506.849078,475.4635596,0,,,,,,
2688,476.0852885,0.815819911,3503.841709,475.2694686,0,,,,,,
2689,475.901339,0.825934196,3500.565982,475.0754048,0,,,,,,
2690,475.7172643,0.835891861,3497.021406,474.8813724,0,,,,,,
2691,475.5327333,0.845357856,3493.207753,474.6873754,0,,,,,,
2692,475.3480766,0.854658917,3489.124692,474.4934177,0,,,,,,
2693,475.162963,0.863460073,3484.772118,474.2995029,0,,,,,,
2694,474.9777271,0.872092417,3480.149931,474.1056347,0,,,,,,
2695,474.7920339,0.88021829,3475.258227,473.9118156,0,,,,,,
2696,474.6062175,0.888169413,3470.097107,473.7180481,0,,,,,,
2697,474.4199455,0.895611289,3464.666875,473.5243342,0,,,,,,
2698,474.2335523,0.902876497,3458.967854,473.3306758,0,,,,,,
2699,474.0467024,0.909627996,3453.000569,473.1370744,0,,,,,,
2700,473.8597303,0.916199016,3446.76556,472.9435313,0,,,,,,
2701,473.6723032,0.922255762,3440.263576,472.7500474,0,,,,,,
2702,473.4847567,0.928133108,3433.495386,472.5566236,0,,,,,,
2703,473.2967541,0.933493897,3426.461964,472.3632602,0,,,,,,
2704,473.108633,0.938675524,3419.164297,472.1699575,0,,,,,,
2705,472.9200563,0.943340935,3411.603582,471.9767154,0,,,,,,
2706,472.7313596,0.947825824,3403.780994,471.7835338,0,,,,,,
2707,472.54221,0.951797048,3395.697927,471.590413,0,,,,,,
2708,472.3529412,0.955588102,3387.355749,471.3973531,0,,,,,,
2709,472.1632183,0.958863923,3378.756035,471.2043544,0,,,,,,
2710,471.9733795,0.961962587,3369.900333,471.0114169,0,,,,,,
2711,471.7830859,0.964545113,3360.790404,470.8185408,0,,,,,,
2712,471.5926759,0.966949865,3351.427968,470.625726,0,,,,,,
2713,471.401812,0.968839352,3341.814955,470.4329726,0,,,,,,
2714,471.2108332,0.970552632,3331.953253,470.2402806,0,,,,,,
2715,471.0194013,0.97175161,3321.844952,470.0476497,0,,,,,,
2716,470.8278541,0.972774239,3311.492093,469.8550799,0,,,,,,
2717,470.6358545,0.97328362,3300.89691,469.6625709,0,,,,,,
2718,470.4437398,0.97361745,3290.061597,469.4701224,0,,,,,,
2719,470.2511737,0.973440906,3278.988525,469.2777328,0,,,,,,
2720,470.0584946,0.973093776,3267.680019,469.0854008,0,,,,,,
2721,469.8653621,0.97223604,3256.138575,468.8931261,0,,,,,,
2722,469.6721178,0.971209646,3244.366636,468.7009082,0,,,,,,
2723,469.4784208,0.969674026,3232.366802,468.5087468,0,,,,,,
2724,469.2846132,0.967971791,3220.14162,468.3166414,0,,,,,,
2725,469.0903551,0.965763734,3207.693787,468.1245914,0,,,,,,
2726,468.8959844,0.963388624,3195.025939,467.9325958,0,,,,,,
2727,468.7011622,0.960508609,3182.140861,467.7406536,0,,,,,,
2728,468.506231,0.957467355,3169.04128,467.5487636,0,,,,,,
2729,468.3108492,0.953924548,3155.730109,467.3569247,0,,,,,,
2730,468.1153581,0.950222973,3142.210118,467.1651351,0,,,,,,
2731,467.9194154,0.9460223,3128.484303,466.9733931,0,,,,,,
2732,467.7233652,0.9416688,3114.555516,466.7816964,0,,,,,,
2733,467.5268645,0.936821839,3100.426831,466.5900427,0,,,,,,
2734,467.3302573,0.931828232,3086.101185,466.3984291,0,,,,,,
2735,467.1331999,0.926347531,3071.581744,466.2068524,0,,,,,,
2736,466.9360346,0.920725482,3056.87154,466.0153091,0,,,,,,
2737,466.7384205,0.914624826,3041.973839,465.8237957,0,,,,,,
2738,466.5407008,0.908392582,3026.891784,465.6323082,0,,,,,,
2739,466.3425309,0.901688151,3011.628752,465.4408427,0,,,,,,
2740,466.1442567,0.894861514,2996.187998,465.2493952,0,,,,,,
2741,465.9455326,0.887571232,2980.572971,465.0579614,0,,,,,,
2742,465.7467049,0.880167922,2964.787084,464.866537,0,,,,,,
2743,465.5474295,0.872311947,2948.833911,464.6751176,0,,,,,,
2744,465.3480502,0.864351753,2932.716984,464.4836984,0,,,,,,
2745,465.1482215,0.855946452,2916.440002,464.292275,0,,,,,,
2746,464.9482917,0.847447747,2900.006625,464.100844,0,,,,,,
2747,464.7479134,0.838510855,2883.42068,463.9094025,0,,,,,,
2748,464.5474333,0.829485215,2866.685952,463.7179481,0,,,,,,
2749,464.3465058,0.820028146,2849.806397,463.5264777,0,,,,,,
2750,464.1454771,0.810488948,2832.785929,463.3349882,0,,,,,,
2751,463.9440013,0.800525006,2815.628645,463.1434763,0,,,,,,
2752,463.7424246,0.790485862,2798.338583,462.9519387,0,,,,,,
2753,463.5404014,0.780029317,2780.919967,462.7603721,0,,,,,,
2754,463.3382796,0.769506487,2763.376962,462.5687731,0,,,,,,
2755,463.1357117,0.758572795,2745.713928,462.3771389,0,,,,,,
2756,462.9330432,0.747576488,2727.935157,462.1854667,0,,,,,,
2757,462.7299293,0.736175348,2710.04513,461.993754,0,,,,,,
2758,462.5267184,0.724720225,2692.048268,461.8019982,0,,,,,,
2759,462.3230623,0.712865261,2673.949176,461.610197,0,,,,,,
2760,462.119307,0.700958638,2655.752392,461.4183484,0,,,,,,
2761,461.9151072,0.68865702,2637.462642,461.2264502,0,,,,,,
2762,461.7108126,0.676311839,2619.084575,461.0345008,0,,,,,,
2763,461.5060716,0.663572988,2600.623015,460.8424986,0,,,,,,
2764,461.3012347,0.650792757,2582.082705,460.6504419,0,,,,,,
2765,461.0959534,0.637624719,2563.468559,460.4583287,0,,,,,,
2766,460.890579,0.624422518,2544.785401,460.2661565,0,,,,,,
2767,460.6847586,0.610835225,2526.038213,460.0739234,0,,,,,,
2768,460.4788453,0.597218126,2507.231878,459.8816272,0,,,,,,
2769,460.2724874,0.583221886,2488.371428,459.6892655,0,,,,,,
2770,460.066038,0.569202888,2469.461791,459.4968351,0,,,,,,
2771,459.8591431,0.554811182,2450.508041,459.3043319,0,,,,,,
2772,459.6521573,0.540405571,2431.515144,459.1117517,0,,,,,,
2773,459.4447271,0.525637169,2412.488206,458.9190899,0,,,,,,
2774,459.2372071,0.510865481,2393.432222,458.7263416,0,,,,,,
2775,459.0292427,0.495741097,2374.352335,458.5335016,0,,,,,,
2776,458.8211888,0.480624162,2355.253561,458.3405646,0,,,,,,
2777,458.6126922,0.465167334,2336.141069,458.1475249,0,,,,,,
2778,458.4041054,0.449729049,2317.019899,457.9543764,0,,,,,,
2779,458.1950762,0.433963116,2297.895242,457.7611131,0,,,,,,
2780,457.9859593,0.41823033,2278.772157,457.567729,0,,,,,,
2781,457.7763996,0.40218178,2259.655842,457.3742178,0,,,,,,
2782,457.5667518,0.386176536,2240.55137,457.1805753,0,,,,,,
2783,457.3566627,0.369864137,2221.463945,456.9867986,0,,,,,,
2784,457.1464872,0.353602303,2202.398643,456.7928849,0,,,,,,
2785,456.9358691,0.33703773,2183.360674,456.5988314,0,,,,,,
2786,456.7251654,0.320530406,2164.355116,456.404635,0,,,,,,
2787,456.5140216,0.30372892,2145.387143,456.2102927,0,,,,,,
2788,456.3027905,0.286989348,2126.461873,456.0158012,0,,,,,,
2789,456.0911198,0.269962666,2107.584485,455.8211571,0,,,,,,
